년,월,업종코드,업종명,매출액
2021,6,6203,"수집품,기념품",905100
2021,6,6204,차량임대(렌터카),3159170
2021,6,6205,선물용품점,5612000
2021,6,6302,택시,300000
2021,6,6308,기타승객운송업,700000
2021,6,6404,오토바이,36197910
2021,6,6501,차량부품.용품,400363383
2021,6,6502,자동차정비,1636822666
2021,6,6504,타이어판매점,342187639
2021,6,6601,주유소,10163509215
2021,6,6602,주유소(LPG),983478114
2021,6,6603,기타연료판매,46586062
2021,6,6701,주차장.폐차장,76770660
2021,6,6702,세차장,107927614
2021,6,6703,차량견인서비스,996000
2021,6,6705,고속도로통행카드,1600
2021,6,7101,유치원,61730370
2021,6,7103,대학교.대학원,6013500
2021,6,7201,"입시학원,보습학원",5883290912
2021,6,7202,외국어학원,2096843613
2021,6,7204,무술도장 등(학원),964393050
2021,6,7205,예체능계열학원,1319991350
2021,6,7210,자동차운전학원,158169350
2021,6,7211,기술.직업훈련학원,172326407
2021,6,7213,기타교육.교습.학원,2782859275
2021,6,7301,요양.보육.복지시설,113907834
2021,6,7303,교육및교구,47654804
2021,6,8101,서적(출판),620359601
2021,6,8102,"문구,사무용품",449574785
2021,6,8103,비디오.음반,343300
2021,6,8104,악기판매점,40299300
2021,6,8105,"기타레저,스포츠용품",702548873
2021,6,8106,자전거,214542051
2021,6,8107,카메라.캠코더,3287400
2021,6,8109,예술품.골동품,4641700
2021,6,8110,화원.화초,348229089
2021,6,8111,"애완동물,용품(수족관)",263305516
2021,6,8112,기타상품판매점,396761099
2021,6,8113,사진관.현상소,216862501
2021,6,8114,점술업,753000
2021,6,8115,동물병원,563499141
2021,6,8117,완구,104361550
2021,6,8119,화방.표구점,7471520
2021,6,8120,민예품.공예품,22897914
2021,6,8121,전문스포츠용품점,425270757
2021,6,8202,기타오락.휴식시설,90244300
2021,6,8203,영화.공연장,3838000
2021,6,8302,골프장,338743458
2021,6,8305,헬스클럽,457565434
2021,6,8308,당구장,86373211
2021,6,8309,골프연습장,422559045
2021,6,8310,기타취미.레저.스포츠,1343767258
2021,6,8401,오락실/PC방,305096790
2021,6,8402,노래방,136280925
2021,6,8405,사우나.목욕탕.찜질방,107654555
2021,6,8406,기타대인서비스,28734400
2021,6,8501,기타요금,18279900
2021,6,8503,종합레저타운,125281945
2021,6,8603,안마시술소,1985000
2021,6,9207,공공편의서비스,52773300
2021,6,9301,이사/화물운송업,4756410
2021,6,9303,택배서비스,5012450
2021,6,9305,기타운송기구,9343720
2021,6,9306,창고보관업,1796730
2021,6,9402,판촉물.인쇄.복사,38864697
2021,6,9407,기계.장비(기타),37252616
2021,6,9502,법무전문서비스,6808500
2021,6,9503,세무전문서비스,9424000
2021,6,9504,광고기획.대행업,6130150
2021,6,9511,기타전문서비스,36746249
2021,6,9602,기타서비스,493148383
2021,6,9801,각종단체회비,13257750
2021,6,9906,종교시설 기부,11274000
2021,7,1101,양복점.한복점,37731300
2021,7,1104,아동.유아복,111260149
2021,7,1106,일반의류,1261291775
2021,7,1107,스포츠용품점,224005600
2021,7,1108,모피.무스탕,1468000
2021,7,1110,내의류,241033958
2021,7,1111,교복,14221805
2021,7,1112,의류관련(기타),8741000
2021,7,1201,커튼.카펫.수건,86112038
2021,7,1202,침구및수예품,237439984
2021,7,1301,세탁업,302116548
2021,7,1401,기타잡화,235717601
2021,7,1402,시계.귀금속,226968829
2021,7,1403,안경.광학제품,1192379281
2021,7,1404,구두.신발,98971900
2021,7,1405,가방.핸드백,24379500
2021,7,1407,가발,18283000
2021,7,1501,화장품,619451004
2021,7,1503,미용재료,52974104
2021,7,1601,이발소,30380016
2021,7,1602,미용실(두발전문),2865182025
2021,7,1701,피부.체형미관리,413172328
2021,7,2102,"축산물,정육점",3923486704
2021,7,2103,"수산물,건어물",1202357831
2021,7,2104,"농산물,청과물",2789613850
2021,7,2105,기타식음료품,3651531286
2021,7,2201,건강보조식품,222984264
2021,7,2202,인삼전문점,70089384
2021,7,2203,한국인삼공사,27303465
2021,7,2301,일반음식점,26420437168
2021,7,2302,중식전문점,2278716974
2021,7,2303,일식전문점,1460276193
2021,7,2305,서양식전문점,1201901233
2021,7,2307,패스트푸드점,1402408940
2021,7,2309,치킨전문점,2122759411
2021,7,2310,식음료(기타),541530096
2021,7,2401,기타음식점,536089528
2021,7,2402,뷔페.출장연회,102881300
2021,7,2501,제과.제빵,2384575201
2021,7,2502,커피전문점,3446727703
2021,7,2503,아이스크림전문점,142258180
2021,7,2601,일반주점,681147510
2021,7,2602,주류전문점,22896840
2021,7,2604,기타주점,1800500
2021,7,3101,가전제품,332067957
2021,7,3102,정수기.비데,5709540
2021,7,3104,기타전자제품,55564372
2021,7,3201,컴퓨터및소프트웨어,43888668
2021,7,3202,통신기기,26939065
2021,7,3203,"철재,사무용가구",22526738
2021,7,3204,기타사무용기기,7131783
2021,7,3301,가구판매점,931784151
2021,7,3302,기타가정.주방용품,341422325
2021,7,3303,조명기구.전기,66714412
2021,7,3402,"보일러,펌프,샷시",94590526
2021,7,3403,기타건축자재,237344919
2021,7,3405,실내장식(인테리어),55676051
2021,7,3501,중고품판매점,46802020
2021,7,3503,기타장비임대,308070241
2021,7,3504,기타수리.수선전문,266264292
2021,7,3601,기타부동산관련업,10192800
2021,7,3602,부동산중개,3855500
2021,7,3801,웨딩토탈서비스,37113000
2021,7,3802,예식장,113693000
2021,7,3803,기타가례서비스,11950990
2021,7,4101,종합병원,2015460870
2021,7,4102,일반병원,898335235
2021,7,4103,한방병원,236419907
2021,7,4104,요양병원,537207856
2021,7,4201,치과,3357517141
2021,7,4202,내과,1367059391
2021,7,4203,신경정신과,310381895
2021,7,4204,외과,325044498
2021,7,4205,성형외과,284272831
2021,7,4206,산부인과,436099933
2021,7,4207,안과,454111290
2021,7,4208,이비인후과,114125410
2021,7,4209,피부과,989795087
2021,7,4211,기타의료업,841883332
2021,7,4212,한의원,1010822735
2021,7,4214,소아과,176898597
2021,7,4215,정형외과,1604303962
2021,7,4401,의약품판매,99054094
2021,7,4402,약국,4331553967
2021,7,4403,한약방,53189056
2021,7,4501,기타약품.의료기기,177029270
2021,7,4601,산후조리원,323483751
2021,7,5102,대형할인점,958630
2021,7,5103,기타상설할인.아울렛,3854950
2021,7,5201,슈퍼마켓.마트,12573223446
2021,7,5202,편의점,6400435338
2021,7,5203,소비조합(구내매점),778827842
2021,7,5204,농수축협직판장,2010346388
2021,7,5205,농협식품전문점,2312780250
2021,7,5206,체인스토어,834051800
2021,7,5301,기타,120398165
2021,7,5302,기타종합소매점,94842980
2021,7,5402,비료.사료.종자,58085037
2021,7,5501,인터넷상거래,40000
2021,7,5602,통신.방문판매,134406900
2021,7,6101,호텔(특급),23118819
2021,7,6102,호텔(특급외),63673656
2021,7,6103,기타숙박업소,80796992
2021,7,6104,레저용숙박업소,827700
2021,7,6201,여행사,2159000
2021,7,6203,"수집품,기념품",876500
2021,7,6204,차량임대(렌터카),3595285
2021,7,6205,선물용품점,6990500
2021,7,6404,오토바이,28308510
2021,7,6501,차량부품.용품,403187073
2021,7,6502,자동차정비,1618070783
2021,7,6504,타이어판매점,321001960
2021,7,6601,주유소,11015815186
2021,7,6602,주유소(LPG),1070322606
2021,7,6603,기타연료판매,40472245
2021,7,6701,주차장.폐차장,81932149
2021,7,6702,세차장,92747744
2021,7,6703,차량견인서비스,431000
2021,7,6705,고속도로통행카드,1600
2021,7,7101,유치원,60174650
2021,7,7103,대학교.대학원,3921500
2021,7,7201,"입시학원,보습학원",6795941291
2021,7,7202,외국어학원,2153450638
2021,7,7204,무술도장 등(학원),958105179
2021,7,7205,예체능계열학원,1524492425
2021,7,7210,자동차운전학원,211215990
2021,7,7211,기술.직업훈련학원,193935302
2021,7,7213,기타교육.교습.학원,2979601675
2021,7,7301,요양.보육.복지시설,118763192
2021,7,7303,교육및교구,54894900
2021,7,8101,서적(출판),852836586
2021,7,8102,"문구,사무용품",411845252
2021,7,8103,비디오.음반,307800
2021,7,8104,악기판매점,46920900
2021,7,8105,"기타레저,스포츠용품",517524607
2021,7,8106,자전거,183325379
2021,7,8107,카메라.캠코더,6324000
2021,7,8109,예술품.골동품,5003500
2021,7,8110,화원.화초,286361332
2021,7,8111,"애완동물,용품(수족관)",290655431
2021,7,8112,기타상품판매점,357389381
2021,7,8113,사진관.현상소,203274570
2021,7,8114,점술업,325000
2021,7,8115,동물병원,565889929
2021,7,8117,완구,119111410
2021,7,8118,총포류,90000
2021,7,8119,화방.표구점,7315600
2021,7,8120,민예품.공예품,24267920
2021,7,8121,전문스포츠용품점,375187461
2021,7,8202,기타오락.휴식시설,111686000
2021,7,8203,영화.공연장,6311500
2021,7,8302,골프장,302473810
2021,7,8305,헬스클럽,416243552
2021,7,8308,당구장,86775737
2021,7,8309,골프연습장,388790340
2021,7,8310,기타취미.레저.스포츠,1258562819
2021,7,8401,오락실/PC방,333375417
2021,7,8402,노래방,84562300
2021,7,8405,사우나.목욕탕.찜질방,86372800
2021,7,8406,기타대인서비스,31162100
2021,7,8501,기타요금,14269200
2021,7,8503,종합레저타운,32051800
2021,7,8603,안마시술소,2760000
2021,7,9207,공공편의서비스,50930335
2021,7,9301,이사/화물운송업,6135897
2021,7,9303,택배서비스,5634050
2021,7,9305,기타운송기구,8871650
2021,7,9306,창고보관업,1765860
2021,7,9402,판촉물.인쇄.복사,39328250
2021,7,9407,기계.장비(기타),35907075
2021,7,9502,법무전문서비스,6458500
2021,7,9503,세무전문서비스,3532000
2021,7,9504,광고기획.대행업,5544503
2021,7,9511,기타전문서비스,35646500
2021,7,9602,기타서비스,475673057
2021,7,9801,각종단체회비,11101515
2021,7,9906,종교시설 기부,14419000
2021,8,1101,양복점.한복점,53884300
2021,8,1104,아동.유아복,132930260
2021,8,1106,일반의류,854663886
2021,8,1107,스포츠용품점,190795835
2021,8,1108,모피.무스탕,239000
2021,8,1110,내의류,158928010
2021,8,1111,교복,13840650
2021,8,1112,의류관련(기타),9245400
2021,8,1201,커튼.카펫.수건,81953360
2021,8,1202,침구및수예품,196848933
2021,8,1301,세탁업,223733111
2021,8,1401,기타잡화,206526108
2021,8,1402,시계.귀금속,262016720
2021,8,1403,안경.광학제품,1311659643
2021,8,1404,구두.신발,73814790
2021,8,1405,가방.핸드백,20545100
2021,8,1407,가발,19993500
2021,8,1501,화장품,579425106
2021,8,1503,미용재료,52897370
2021,8,1601,이발소,31859549
2021,8,1602,미용실(두발전문),2953462085
2021,8,1701,피부.체형미관리,397583750
2021,8,2102,"축산물,정육점",4329063661
2021,8,2103,"수산물,건어물",1429719605
2021,8,2104,"농산물,청과물",3035638939
2021,8,2105,기타식음료품,3873941688
2021,8,2201,건강보조식품,191992505
2021,8,2202,인삼전문점,68103562
2021,8,2203,한국인삼공사,32978041
2021,8,2301,일반음식점,23777724418
2021,8,2302,중식전문점,2332470322
2021,8,2303,일식전문점,1275128250
2021,8,2305,서양식전문점,1162560940
2021,8,2307,패스트푸드점,1471892022
2021,8,2309,치킨전문점,1992790691
2021,8,2310,식음료(기타),616111845
2021,8,2401,기타음식점,441453245
2021,8,2402,뷔페.출장연회,72238430
2021,8,2501,제과.제빵,2575957197
2021,8,2502,커피전문점,3241177056
2021,8,2503,아이스크림전문점,197660820
2021,8,2601,일반주점,415909680
2021,8,2602,주류전문점,28419360
2021,8,2604,기타주점,1336000
2021,8,3101,가전제품,290072964
2021,8,3102,정수기.비데,2632160
2021,8,3104,기타전자제품,45293730
2021,8,3201,컴퓨터및소프트웨어,36905620
2021,8,3202,통신기기,28459090
2021,8,3203,"철재,사무용가구",26482430
2021,8,3204,기타사무용기기,5222944
2021,8,3301,가구판매점,926624769
2021,8,3302,기타가정.주방용품,333078070
2021,8,3303,조명기구.전기,66745792
2021,8,3402,"보일러,펌프,샷시",87218154
2021,8,3403,기타건축자재,204931289
2021,8,3405,실내장식(인테리어),52965065
2021,8,3501,중고품판매점,34803950
2021,8,3503,기타장비임대,252166442
2021,8,3504,기타수리.수선전문,226741892
2021,8,3601,기타부동산관련업,12802140
2021,8,3602,부동산중개,5842500
2021,8,3801,웨딩토탈서비스,39357200
2021,8,3802,예식장,159954000
2021,8,3803,기타가례서비스,7254500
2021,8,4101,종합병원,1949815626
2021,8,4102,일반병원,877701447
2021,8,4103,한방병원,256721676
2021,8,4104,요양병원,488498848
2021,8,4201,치과,3442140565
2021,8,4202,내과,1353425884
2021,8,4203,신경정신과,300263581
2021,8,4204,외과,322629755
2021,8,4205,성형외과,261488551
2021,8,4206,산부인과,452633202
2021,8,4207,안과,460780645
2021,8,4208,이비인후과,113055918
2021,8,4209,피부과,1054392315
2021,8,4211,기타의료업,817712629
2021,8,4212,한의원,940442233
2021,8,4214,소아과,176562937
2021,8,4215,정형외과,1501252750
2021,8,4401,의약품판매,92319959
2021,8,4402,약국,4260108146
2021,8,4403,한약방,40779513
2021,8,4501,기타약품.의료기기,144946457
2021,8,4601,산후조리원,364375445
2021,8,5101,백화점,36800
2021,8,5102,대형할인점,991550
2021,8,5103,기타상설할인.아울렛,1459580
2021,8,5201,슈퍼마켓.마트,13249759378
2021,8,5202,편의점,6702642432
2021,8,5203,소비조합(구내매점),789398943
2021,8,5204,농수축협직판장,2122456940
2021,8,5205,농협식품전문점,2446279360
2021,8,5206,체인스토어,826341818
2021,8,5301,기타,100121259
2021,8,5302,기타종합소매점,85336920
2021,8,5402,비료.사료.종자,74090470
2021,8,5501,인터넷상거래,503600
2021,8,5602,통신.방문판매,124157793
2021,8,6101,호텔(특급),20947467
2021,8,6102,호텔(특급외),57128263
2021,8,6103,기타숙박업소,71718345
2021,8,6104,레저용숙박업소,1871700
2021,8,6201,여행사,285000
2021,8,6203,"수집품,기념품",984100
2021,8,6204,차량임대(렌터카),5358087
2021,8,6205,선물용품점,1284500
2021,8,6404,오토바이,34115388
2021,8,6501,차량부품.용품,358031954
2021,8,6502,자동차정비,1472196715
2021,8,6504,타이어판매점,315015299
2021,8,6601,주유소,11160457295
2021,8,6602,주유소(LPG),1121124389
2021,8,6603,기타연료판매,42416859
2021,8,6701,주차장.폐차장,70599490
2021,8,6702,세차장,84219814
2021,8,6703,차량견인서비스,644000
2021,8,7101,유치원,64859790
2021,8,7103,대학교.대학원,8928900
2021,8,7201,"입시학원,보습학원",6924671649
2021,8,7202,외국어학원,2241310458
2021,8,7204,무술도장 등(학원),774614192
2021,8,7205,예체능계열학원,1397722068
2021,8,7210,자동차운전학원,135127214
2021,8,7211,기술.직업훈련학원,191581390
2021,8,7213,기타교육.교습.학원,2903547315
2021,8,7301,요양.보육.복지시설,125254961
2021,8,7303,교육및교구,49705850
2021,8,8101,서적(출판),770040099
2021,8,8102,"문구,사무용품",408890637
2021,8,8103,비디오.음반,275600
2021,8,8104,악기판매점,45996000
2021,8,8105,"기타레저,스포츠용품",423097297
2021,8,8106,자전거,211945315
2021,8,8107,카메라.캠코더,5866043
2021,8,8109,예술품.골동품,5532900
2021,8,8110,화원.화초,252240580
2021,8,8111,"애완동물,용품(수족관)",279642539
2021,8,8112,기타상품판매점,378209459
2021,8,8113,사진관.현상소,249336900
2021,8,8114,점술업,794000
2021,8,8115,동물병원,574736051
2021,8,8117,완구,153729822
2021,8,8119,화방.표구점,7779200
2021,8,8120,민예품.공예품,27110320
2021,8,8121,전문스포츠용품점,388461687
2021,8,8202,기타오락.휴식시설,103408850
2021,8,8203,영화.공연장,6109750
2021,8,8302,골프장,258988950
2021,8,8305,헬스클럽,319363030
2021,8,8308,당구장,79224514
2021,8,8309,골프연습장,414424830
2021,8,8310,기타취미.레저.스포츠,939595345
2021,8,8401,오락실/PC방,262929675
2021,8,8402,노래방,16863600
2021,8,8405,사우나.목욕탕.찜질방,86473600
2021,8,8406,기타대인서비스,22800400
2021,8,8501,기타요금,3449990
2021,8,8503,종합레저타운,45892300
2021,8,8603,안마시술소,2599000
2021,8,9207,공공편의서비스,34017780
2021,8,9301,이사/화물운송업,5279246
2021,8,9303,택배서비스,5049890
2021,8,9305,기타운송기구,10887730
2021,8,9306,창고보관업,2003290
2021,8,9402,판촉물.인쇄.복사,27157240
2021,8,9407,기계.장비(기타),37571304
2021,8,9502,법무전문서비스,5537000
2021,8,9503,세무전문서비스,1820000
2021,8,9504,광고기획.대행업,3283300
2021,8,9511,기타전문서비스,28490780
2021,8,9602,기타서비스,460152420
2021,8,9801,각종단체회비,9428040
2021,8,9906,종교시설 기부,11164670
2021,9,1101,양복점.한복점,69773460
2021,9,1104,아동.유아복,217120022
2021,9,1106,일반의류,1530289144
2021,9,1107,스포츠용품점,335005944
2021,9,1108,모피.무스탕,1265000
2021,9,1110,내의류,199557120
2021,9,1111,교복,21617650
2021,9,1112,의류관련(기타),11727800
2021,9,1201,커튼.카펫.수건,127606746
2021,9,1202,침구및수예품,348686736
2021,9,1301,세탁업,285597440
2021,9,1401,기타잡화,300484628
2021,9,1402,시계.귀금속,303695655
2021,9,1403,안경.광학제품,1330759159
2021,9,1404,구두.신발,111272903
2021,9,1405,가방.핸드백,27161170
2021,9,1407,가발,22127200
2021,9,1501,화장품,685046072
2021,9,1503,미용재료,66144768
2021,9,1601,이발소,30071413
2021,9,1602,미용실(두발전문),3035913795
2021,9,1701,피부.체형미관리,434965375
2021,9,2102,"축산물,정육점",5932332369
2021,9,2103,"수산물,건어물",2585364002
2021,9,2104,"농산물,청과물",3857207941
2021,9,2105,기타식음료품,4465952490
2021,9,2201,건강보조식품,384702243
2021,9,2202,인삼전문점,281767679
2021,9,2203,한국인삼공사,158317627
2021,9,2301,일반음식점,25652085912
2021,9,2302,중식전문점,2348714276
2021,9,2303,일식전문점,1566338064
2021,9,2305,서양식전문점,1216154546
2021,9,2307,패스트푸드점,1381624341
2021,9,2309,치킨전문점,1907866943
2021,9,2310,식음료(기타),795595608
2021,9,2401,기타음식점,452721744
2021,9,2402,뷔페.출장연회,94334135
2021,9,2501,제과.제빵,2624861019
2021,9,2502,커피전문점,3415097047
2021,9,2503,아이스크림전문점,149571150
2021,9,2601,일반주점,580650684
2021,9,2602,주류전문점,60892221
2021,9,2604,기타주점,1726400
2021,9,3101,가전제품,351582187
2021,9,3102,정수기.비데,6542260
2021,9,3104,기타전자제품,39937260
2021,9,3201,컴퓨터및소프트웨어,49638540
2021,9,3202,통신기기,29849231
2021,9,3203,"철재,사무용가구",32660340
2021,9,3204,기타사무용기기,8186077
2021,9,3301,가구판매점,1054618732
2021,9,3302,기타가정.주방용품,407981965
2021,9,3303,조명기구.전기,68770198
2021,9,3402,"보일러,펌프,샷시",114427201
2021,9,3403,기타건축자재,245441935
2021,9,3405,실내장식(인테리어),71395216
2021,9,3501,중고품판매점,51438880
2021,9,3503,기타장비임대,317823449
2021,9,3504,기타수리.수선전문,245704770
2021,9,3601,기타부동산관련업,16341150
2021,9,3602,부동산중개,4840000
2021,9,3801,웨딩토탈서비스,58815800
2021,9,3802,예식장,144539764
2021,9,3803,기타가례서비스,6004500
2021,9,4101,종합병원,1891508603
2021,9,4102,일반병원,880758663
2021,9,4103,한방병원,261958454
2021,9,4104,요양병원,517776486
2021,9,4201,치과,3333455700
2021,9,4202,내과,1379780638
2021,9,4203,신경정신과,296469540
2021,9,4204,외과,286308735
2021,9,4205,성형외과,283153762
2021,9,4206,산부인과,398461128
2021,9,4207,안과,466283845
2021,9,4208,이비인후과,144912100
2021,9,4209,피부과,1062922708
2021,9,4211,기타의료업,784477769
2021,9,4212,한의원,1048158856
2021,9,4214,소아과,186690945
2021,9,4215,정형외과,1432128415
2021,9,4401,의약품판매,100848167
2021,9,4402,약국,4579357233
2021,9,4403,한약방,55362920
2021,9,4501,기타약품.의료기기,172511226
2021,9,4601,산후조리원,402553608
2021,9,5102,대형할인점,693600
2021,9,5103,기타상설할인.아울렛,2048870
2021,9,5201,슈퍼마켓.마트,13386735555
2021,9,5202,편의점,6967348340
2021,9,5203,소비조합(구내매점),801572143
2021,9,5204,농수축협직판장,2237598390
2021,9,5205,농협식품전문점,2487759720
2021,9,5206,체인스토어,1123225367
2021,9,5301,기타,125333166
2021,9,5302,기타종합소매점,114513151
2021,9,5402,비료.사료.종자,46515890
2021,9,5501,인터넷상거래,300000
2021,9,5602,통신.방문판매,143897610
2021,9,6101,호텔(특급),22182795
2021,9,6102,호텔(특급외),64250854
2021,9,6103,기타숙박업소,80661510
2021,9,6104,레저용숙박업소,2096820
2021,9,6201,여행사,466000
2021,9,6203,"수집품,기념품",1262500
2021,9,6204,차량임대(렌터카),4173871
2021,9,6205,선물용품점,4746500
2021,9,6404,오토바이,32740332
2021,9,6501,차량부품.용품,391339990
2021,9,6502,자동차정비,1509633298
2021,9,6504,타이어판매점,323375162
2021,9,6601,주유소,10758041293
2021,9,6602,주유소(LPG),1101307662
2021,9,6603,기타연료판매,60212279
2021,9,6701,주차장.폐차장,82252121
2021,9,6702,세차장,122497108
2021,9,6703,차량견인서비스,91000
2021,9,7101,유치원,74474010
2021,9,7103,대학교.대학원,6489400
2021,9,7201,"입시학원,보습학원",6945107704
2021,9,7202,외국어학원,2367453754
2021,9,7204,무술도장 등(학원),983534250
2021,9,7205,예체능계열학원,1589447590
2021,9,7210,자동차운전학원,113060980
2021,9,7211,기술.직업훈련학원,185957940
2021,9,7213,기타교육.교습.학원,3171413710
2021,9,7301,요양.보육.복지시설,119832968
2021,9,7303,교육및교구,68942150
2021,9,8101,서적(출판),1354346019
2021,9,8102,"문구,사무용품",475507457
2021,9,8103,비디오.음반,456200
2021,9,8104,악기판매점,61328500
2021,9,8105,"기타레저,스포츠용품",824383552
2021,9,8106,자전거,243146475
2021,9,8107,카메라.캠코더,5527757
2021,9,8109,예술품.골동품,6602500
2021,9,8110,화원.화초,312478306
2021,9,8111,"애완동물,용품(수족관)",303126167
2021,9,8112,기타상품판매점,430661553
2021,9,8113,사진관.현상소,229831969
2021,9,8114,점술업,892000
2021,9,8115,동물병원,586888647
2021,9,8117,완구,193831842
2021,9,8118,총포류,146000
2021,9,8119,화방.표구점,9013800
2021,9,8120,민예품.공예품,28487699
2021,9,8121,전문스포츠용품점,484024316
2021,9,8202,기타오락.휴식시설,120730400
2021,9,8203,영화.공연장,6384750
2021,9,8302,골프장,321084445
2021,9,8305,헬스클럽,351965906
2021,9,8308,당구장,96832084
2021,9,8309,골프연습장,456352440
2021,9,8310,기타취미.레저.스포츠,1283480301
2021,9,8401,오락실/PC방,333731878
2021,9,8402,노래방,82866200
2021,9,8405,사우나.목욕탕.찜질방,124278210
2021,9,8406,기타대인서비스,30358300
2021,9,8501,기타요금,9073200
2021,9,8503,종합레저타운,135436420
2021,9,8603,안마시술소,1460000
2021,9,9207,공공편의서비스,50138340
2021,9,9301,이사/화물운송업,8508740
2021,9,9303,택배서비스,5692830
2021,9,9305,기타운송기구,10284084
2021,9,9306,창고보관업,3403900
2021,9,9402,판촉물.인쇄.복사,41288951
2021,9,9407,기계.장비(기타),30495543
2021,9,9502,법무전문서비스,7810250
2021,9,9503,세무전문서비스,850000
2021,9,9504,광고기획.대행업,6972525
2021,9,9511,기타전문서비스,38237760
2021,9,9602,기타서비스,514324432
2021,9,9801,각종단체회비,9182850
2021,9,9906,종교시설 기부,12445000
